instances,SUNNY
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_150_600_1159731678_15.lp.gz,7.24595
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_150_600_1159731678_17.lp.gz,0.893953
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.13.x.13.b.7.a.10_unsat.data.gz,8.72771
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.13.x.13.b.7.a.30_sat.data.gz,3.14792
FolioSuite/ASP-Comp-2011-Lparse/10-SokobanDecision/12-sokoban_decision-0-0.asp.gz,18.2937
FolioSuite/ASP-Comp-2011-Lparse/19-MultiContextSystemQuerying/60-multi_context_system_querying-0-0.asp.gz,12.59798
FolioSuite/ASP-Comp-2011-Lparse/26-Solitaire/16-solitaire-50-0.asp.gz,38.076699999999995
FolioSuite/BoundedSpanningTree/104_rand_45_250_1727042043_0.gph.lp.gz,3.9591400000000005
FolioSuite/BoundedSpanningTree/122_rand_35_250_1700137086_0.gph.lp.gz,1.7948719999999998
FolioSuite/CarSequencing/001.benchmark2_8classes.dlv.dat.lp.lp.gz,0.0149059
FolioSuite/HamiltonClumpy/08/clumpy-08x08_01.sm.gz,0.0150649
FolioSuite/HamiltonClumpy/21/clumpy-21x21_08.sm.gz,0.246167
FolioSuite/HamiltonClumpy/22/clumpy-22x22_05.sm.gz,0.41230199999999995
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_5.gph.lp.gz,0.046751100000000004
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_0.gph.lp.gz,0.171691
FolioSuite/RicochetRobots/rr10-07.sm.gz,12.4159
FolioSuite/RicochetRobots/rr01-05.sm.gz,8.64496
FolioSuite/RicochetRobots/rr01-07.sm.gz,16.2453
FolioSuite/RicochetRobots/rr13-08.sm.gz,47.8604
FolioSuite/RicochetRobots/rr04-07.sm.gz,14.6199
FolioSuite/RicochetRobots/rr05-06.sm.gz,11.707220000000001
FolioSuite/RicochetRobots/rr05-08.sm.gz,30.604
FolioSuite/RicochetRobots/robo2.lp.gz,28.237
FolioSuite/SchurCompetition/20.16.schur.lp.gz,3.49343
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g5_s5.dlv.dat.lp.lp.gz,133.08
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s4.dlv.dat.lp.lp.gz,0.0144739
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g5_s2.dlv.dat.lp.lp.gz,0.0183101
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g3_s4.dlv.dat.lp.lp.gz,0.185976
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s4.dlv.dat.lp.lp.gz,0.36317
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g5_s3.dlv.dat.lp.lp.gz,0.161058
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s6.dlv.dat.lp.lp.gz,99.633
FolioSuite/Sokoban-Hard/handmade_soko026.lp-17-524.sm.gz,79.982
FolioSuite/Sokoban-Hard/handmade_soko026.lp-20-4343.sm.gz,194.28
FolioSuite/Sokoban-Hard/handmade_soko044.lp-20-321.sm.gz,47.8812
FolioSuite/Sokoban-Hard/handmade_soko049.lp-17-8160.sm.gz,594.9010000000001
FolioSuite/Sokoban-Hard/handmade_soko051.lp-13-542.sm.gz,106.875
FolioSuite/Sokoban-Hard/handmade_soko029.lp-28-261.sm.gz,54.6355
FolioSuite/Sokoban-Hard/handmade_soko013.lp-39-16163.sm.gz,6000
FolioSuite/Sokoban-Hard/handmade_soko021.lp-18-7747.sm.gz,536.328
FolioSuite/SolitaireBackward/solitare_backward_t36_p37.lp.lp.gz,0.047913
FolioSuite/SolitaireBackward/solitare_backward_t32_p33.lp.lp.gz,0.19508399999999998
FolioSuite/SolitaireBackward/solitare_backward_t31_p32.lp.lp.gz,50.3624
FolioSuite/SolitaireBackward/solitare_backward_t20_p21.lp.lp.gz,3.14819
FolioSuite/SolitaireForward/solitare_forward_t18.lp.lp.gz,0.26022700000000004
FolioSuite/Synthesis/phi2AsyncDet.sm.gz,0.01994
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.20_55.7.lp.gz,1.2603
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_8.gph.lp.gz,0.0324379
FolioSuite/WeightedSpanningTree/205_rand_32_140_1344655193_0.gph.lp.gz,0.684847
FolioSuite/benchmarks/15-puzzle.18.lp.gz,0.392108
FolioSuite/ggp/statespacesmall.gdlclingo.pl.gr.gz,0.00740399
FolioSuite/ggp/hanoi7_bugfix.gdlclingo.pl.gr.gz,6000
FolioSuite/ggp/statespacemedium.gdlclingo.pl.gr.gz,0.019858
FolioSuite/gridpuzzle/masyu-6.lp.lp.gz,9.674199999999999
FolioSuite/gridpuzzle/nurikabe-4.lp.lp.gz,2.85481
FolioSuite/hardwareASP/hard_inst_8_5_15086.gr.gz,2.11178
FolioSuite/hardwareASP/hard_inst_10_6_6870.gr.gz,5.62728
FolioSuite/hardwareASP/hard_inst_5_9_11305.gr.gz,1.3916330000000001
FolioSuite/hardwareASP/hard_inst_5_6_21684.gr.gz,0.8321230000000001
FolioSuite/hardwareASP/hard_inst_7_11_15374.gr.gz,6.8431999999999995
FolioSuite/hardwareASP/hard_inst_9_8_6082.gr.gz,8.24089
FolioSuite/hardwareASP/hard_inst_6_7_22666.gr.gz,2.22338
FolioSuite/hardwareASP/hard_inst_11_11_15854.gr.gz,32.9559
FolioSuite/hardwareASP/hard_inst_10_7_26892.gr.gz,7.8252500000000005
FolioSuite/hardwareASP/hard_inst_12_5_4301.gr.gz,8.06569
FolioSuite/laby/laby_22_22_08.lp.gz,43.8881
FolioSuite/laby/laby_20_20_19.lp.gz,76.2453
FolioSuite/laby/laby_14_14_16.lp.gz,30.538
FolioSuite/laby/laby_17_17_18.lp.gz,102.937
FolioSuite/laby/laby_14_14_12.lp.gz,50.0961
FolioSuite/laby/laby_21_21_14.lp.gz,313.4505
FolioSuite/laby/laby_13_13_06.lp.gz,12.955499999999999
FolioSuite/laby/laby_22_22_17.lp.gz,72.6104
FolioSuite/laby/laby_19_19_05.lp.gz,158.005
FolioSuite/laby/laby_19_19_04.lp.gz,91.47540000000001
FolioSuite/laby/laby_21_21_11.lp.gz,112.731
FolioSuite/laby/laby_16_16_08.lp.gz,5.67349
FolioSuite/laby/laby_13_13_13.lp.gz,1.7618530000000001
FolioSuite/planning/coins/coins09.lp-21-9252.sm.gz,5.8909400000000005
FolioSuite/planning/comm/p05.lp-32-501.sm.gz,63.1842
FolioSuite/planning/comm/p05.lp-31-558.sm.gz,74.4626
FolioSuite/planning/comm/p18.lp-48-176.sm.gz,14.76588
FolioSuite/planning/comm/p10.lp-36-20100.sm.gz,100.3168
FolioSuite/planning/dispose/p03_03.lp-15-526.sm.gz,3.1463200000000002
FolioSuite/planning/dispose/p04_01.lp-16-482.sm.gz,10.51478
FolioSuite/planning/dispose/p04_01.lp-15-129.sm.gz,5.47188
FolioSuite/planning/dispose/p03_04.lp-19-15341.sm.gz,4.53293
FolioSuite/planning/dispose/p03_03.lp-16-633.sm.gz,1.98362
FolioSuite/planning/dispose/p04_05.lp-17-1552.sm.gz,8.65696
FolioSuite/planning/dispose/p02_09.lp-18-9569.sm.gz,1.9848500000000002
FolioSuite/planning/dispose/p03_02.lp-18-3426.sm.gz,4.31867
FolioSuite/planning/dispose/p02_09.lp-15-323.sm.gz,0.7816940000000001
FolioSuite/planning/dispose/p04_03.lp-17-9681.sm.gz,10.11239
FolioSuite/planning/dispose/p03_09.lp-18-7247.sm.gz,6.98463
FolioSuite/ASP-Comp-2007-Lparse/SLparse/BlockedN-QueensCompetition/156.48.1960.36.1721310106.dat.data.gz,0.432239
FolioSuite/ASP-Comp-2007-Lparse/SLparse/KnightsTour/knights_20_20_t19.lp.gz,1.753581
FolioSuite/ASP-Comp-2007-Lparse/SLparse/RandomNonTight/n60-sat-b18.lp.gz,4.280989999999999
FolioSuite/ASP-Comp-2007-Lparse/SLparse/SchurCompetition/20.1.schur.gz,0.365649
FolioSuite/ASP-Comp-2007-Lparse/SLparse/SolitaireForward/solitare_forward_t24.lp.gz,0.328936
FolioSuite/ASP-Comp-2007-Lparse/SLparse/Su-Doku/sudoku378.lp.gz,5.89666
FolioSuite/ASP-Comp-2007-Lparse/SLparse/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_10.gph.gz,0.14288
FolioSuite/ASP-Comp-2007-Lparse/SLparse/WeightedSpanningTree/209_rand_45_138_1119571853_0.gph.gz,3.3762600000000003
FolioSuite/ASP-Comp-2007-Lparse/SLparse/searchTest-plain/stp_sequence1-ss1.gz,0.560612
FolioSuite/ASP-Comp-2009-Lparse/Comp15Puzzle/15-puzzle.init3.gz,2.2952
FolioSuite/ASP-Comp-2009-Lparse/CompConnectedDominatingSet/rand_55_250_1235855873_0_k=8_sat.gph.gz,1.03391
FolioSuite/ASP-Comp-2009-Lparse/CompConnectedDominatingSet/rand_65_500_1235857888_0_k=5_unsat.gph.gz,2.22998
FolioSuite/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/trisquares.59.asp.gz,0.266439
FolioSuite/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/trisquares.11.asp.gz,0.22578700000000002
FolioSuite/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/trisquares.47.asp.gz,0.21225100000000002
FolioSuite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.22.lp.gz,0.053702
FolioSuite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.32.lp.gz,0.058571
FolioSuite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.16.lp.gz,0.106506
FolioSuite/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.97_7.gz,3.65413
FolioSuite/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.70_7.gz,1.71169
FolioSuite/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.77_7.gz,2.34008
FolioSuite/ASP-Comp-2009-Lparse/CompHierarchicalClustering/xy.12.x.12.r.4.274529373.784913.data_k=4_l=4_sat.gph.gz,0.126961
FolioSuite/ASP-Comp-2009-Lparse/CompHierarchicalClustering/xy.11.x.11.r.3.712566045.949579.data_k=3_l=3_unsat.gph.gz,0.022171
FolioSuite/ASP-Comp-2009-Lparse/CompKnightTour/knightTour.in3.gz,0.0776991
FolioSuite/ASP-Comp-2009-Lparse/CompLabyrinth/laby_19_19_14.lp.gz,29.454
FolioSuite/ASP-Comp-2009-Lparse/CompLabyrinth/laby_21_21_19.lp.gz,34.3331
FolioSuite/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=17-height=17-density=0.01-run=1.gz,0.0576261
FolioSuite/ASP-Comp-2009-Lparse/CompSchurNumbers/20.10.schur.lp.gz,0.216025
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-edge-time=26.gz,0.268842
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-asymmetric-time=25.gz,0.140604
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_80_340_1159656267_16.lp.gz,0.06431289999999999
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_70_300_1155482584_14.lp.gz,0.068769
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_70_300_1155482584_4.lp.gz,0.0283079
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_80_340_1159656267_13.lp.gz,0.023968
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_100_400_1159666138_3.lp.gz,0.0346789
FolioSuite/ASP-Comp-2011-Lparse/12-KnightTour/02-knight_tour-10-0.asp.gz,0.133274
FolioSuite/ASP-Comp-2011-Lparse/19-MultiContextSystemQuerying/32-multi_context_system_querying-0-0.asp.gz,4.47297
FolioSuite/ASP-Comp-2011-Lparse/19-MultiContextSystemQuerying/64-multi_context_system_querying-0-0.asp.gz,4.12501
FolioSuite/ASP-Comp-2011-Lparse/22-HanoiTower/10-hanoi_tower-29-0.asp.gz,13.873700000000001
FolioSuite/ASP-Comp-2011-Lparse/33-MazeGeneration/22-maze_generation-0-0.asp.gz,0.277547
FolioSuite/ASP-Comp-2011-Lparse/33-MazeGeneration/10-maze_generation-0-0.asp.gz,0.5025170000000001
FolioSuite/BoundedSpanningTree/104_rand_45_250_1727050284_0.gph.lp.gz,2.79758
FolioSuite/BoundedSpanningTree/122_rand_35_250_1700137959_0.gph.lp.gz,1.705392
FolioSuite/CarSequencing/benchmark2_13classes.dlv.dat.lp.lp.gz,40.0825
FolioSuite/CarSequencing/benchmark1_8classes.dlv.dat.lp.lp.gz,0.01765
FolioSuite/Fastfood/a8.7.0.sm.gz,0.0109999
FolioSuite/HamiltonClumpy/18/clumpy-18x18_07.sm.gz,3.76416
FolioSuite/HamiltonClumpy/20/clumpy-20x20_09.sm.gz,0.20028600000000002
FolioSuite/HamiltonClumpy/22/clumpy-22x22_02.sm.gz,0.214343
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_4.gph.lp.gz,0.1258819
FolioSuite/HamiltonianPath/gryzzles.2.lp.gz,0.0412971
FolioSuite/HamiltonianPath/gryzzles.21.lp.gz,0.052836900000000006
FolioSuite/HamiltonianPath/gryzzles.34.lp.gz,0.0684809
FolioSuite/LTL-BMC/dp_10.formula1-i-O2-b12.sm.gz,0.208354
FolioSuite/RicochetRobots/rr02-08.sm.gz,94.6549
FolioSuite/RicochetRobots/rr12-07.sm.gz,29.738599999999998
FolioSuite/RicochetRobots/rr05-10.sm.gz,6000
FolioSuite/RicochetRobots/robo25.lp.gz,52.579699999999995
FolioSuite/SchurCompetition/20.18.schur.lp.gz,4.10908
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g4_s5.dlv.dat.lp.lp.gz,34.5315
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g6_s4.dlv.dat.lp.lp.gz,0.0684691
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g6_s2.dlv.dat.lp.lp.gz,0.0404379
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s6.dlv.dat.lp.lp.gz,0.015738
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g3_s2.dlv.dat.lp.lp.gz,0.0407539
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g6_s4.dlv.dat.lp.lp.gz,0.108806
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g3_s6.dlv.dat.lp.lp.gz,5.96122
FolioSuite/Sokoban-Hard/handmade_soko020.lp-28-1933.sm.gz,77.0314
FolioSuite/Sokoban-Hard/handmade_soko027.lp-17-859.sm.gz,268.491
FolioSuite/SolitaireBackward/solitare_backward_t5_p6.lp.lp.gz,0.054338
FolioSuite/SolitaireBackward/solitare_backward_t21_p22.lp.lp.gz,10.338
FolioSuite/SolitaireBackward/solitare_backward_t9_p10.lp.lp.gz,0.157437
FolioSuite/SolitaireBackward2/t25.dat.lp.gz,1.6170799999999999
FolioSuite/Synthesis/phi4IDFD.sm.gz,0.0505779
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.41_6.lp.gz,2.99996
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_6.gph.lp.gz,0.206001
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_6.gph.lp.gz,0.117897
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872928606_0.gph.lp.gz,1.1214140000000001
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872937399_0.gph.lp.gz,0.666766
FolioSuite/WeightedSpanningTree/209_rand_45_138_1119566817_0.gph.lp.gz,2.84726
FolioSuite/benchmarks/qeq.11.lp.gz,4.37448
FolioSuite/coala/blocksworld/coala_b14_21.lparse.gz,344.575
FolioSuite/ggp/maze.gdlclingo.pl.gr.gz,0.00758305
FolioSuite/graph_colouring/graph-colouring-nodes=125-density=0.1-instance=2.sm.gz,0.117811
FolioSuite/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=10.sm.gz,51.614399999999996
FolioSuite/gridpuzzle/masyu-1.lp.lp.gz,7.25324
FolioSuite/gridpuzzle/nurikabe-2.lp.lp.gz,2.83204
FolioSuite/gridpuzzle/heyawake-3.lp.lp.gz,1.59287
FolioSuite/gridpuzzle/heyawake-9.lp.lp.gz,10.979700000000001
FolioSuite/hardwareASP/hard_inst_8_6_7697.gr.gz,3.082
FolioSuite/hardwareASP/hard_inst_9_12_7268.gr.gz,18.0901
FolioSuite/hardwareASP/hard_inst_8_7_28061.gr.gz,5.41028
FolioSuite/hardwareASP/hard_inst_5_12_16376.gr.gz,2.80439
FolioSuite/hardwareASP/hard_inst_12_7_2539.gr.gz,13.2228
FolioSuite/laby/laby_11_11_04.lp.gz,2.11686
FolioSuite/laby/laby_16_16_09.lp.gz,4.75668
FolioSuite/laby/laby_10_10_17.lp.gz,0.49082699999999996
FolioSuite/laby/laby_17_17_17.lp.gz,24.4333
FolioSuite/laby/laby_18_18_07.lp.gz,150.199
FolioSuite/laby/laby_20_20_11.lp.gz,64.5241
FolioSuite/laby/laby_13_13_10.lp.gz,26.1723
FolioSuite/laby/laby_20_20_15.lp.gz,12.25313
FolioSuite/laby/laby_20_20_03.lp.gz,15.732099999999999
FolioSuite/planning/coins/coins14.lp-26-20100.sm.gz,25.769199999999998
FolioSuite/planning/comm/p12.lp-31-113.sm.gz,6.7145399999999995
FolioSuite/planning/comm/p09.lp-34-12551.sm.gz,44.4135
FolioSuite/planning/comm/p06.lp-28-1317.sm.gz,4.24251
FolioSuite/planning/comm/p19.lp-55-226.sm.gz,25.4492
FolioSuite/planning/comm/p12.lp-32-264.sm.gz,6.434780000000001
FolioSuite/planning/comm/p11.lp-32-814.sm.gz,12.5542
FolioSuite/planning/comm/p01.lp-54-12451.sm.gz,37.237
FolioSuite/planning/dispose/p03_03.lp-19-10780.sm.gz,5.37776
FolioSuite/planning/dispose/p02_04.lp-20-899.sm.gz,7.17911
FolioSuite/planning/dispose/p03_01.lp-15-220.sm.gz,2.45835
FolioSuite/planning/dispose/p04_08.lp-16-919.sm.gz,15.485800000000001
FolioSuite/planning/dispose/p04_04.lp-19-20100.sm.gz,16.9486
FolioSuite/planning/dispose/p02_05.lp-16-274.sm.gz,1.100101
FolioSuite/planning/dispose/p02_07.lp-17-324.sm.gz,0.9063880000000001
FolioSuite/planning/dispose/p02_10.lp-23-1789.sm.gz,51.6209
FolioSuite/planning/dispose/p02_07.lp-16-209.sm.gz,1.020057
FolioSuite/searchTest-plain/stp_sequence3-ss1.lp.gz,5.221769999999999
FolioSuite/ASP-Comp-2007-Lparse/SLparse/15-PuzzleCompetition/15-puzzle.init6.gz,14.2051
FolioSuite/ASP-Comp-2007-Lparse/SLparse/BoundedSpanningTree/104_rand_45_250_1727042043_0.gph.gz,4.25212
FolioSuite/ASP-Comp-2007-Lparse/SLparse/HamiltonianCycle/rand_150_1200_1154711577_4.gph.gz,0.517018
FolioSuite/ASP-Comp-2007-Lparse/SLparse/HamiltonianPath/hampath.ngrnd.6.gz,0.223878
FolioSuite/ASP-Comp-2007-Lparse/SLparse/HamiltonianPath/gryzzles.15.gz,0.2797
FolioSuite/ASP-Comp-2007-Lparse/SLparse/KnightsTour/knights_15_15_t9.lp.gz,0.220043
FolioSuite/ASP-Comp-2007-Lparse/SLparse/RandomNonTight/n50-unsat-b6.lp.gz,5.575699999999999
FolioSuite/ASP-Comp-2007-Lparse/SLparse/TowersOfHanoiCompetition/mgs_towers-hanoi.33_6.gz,0.6886239999999999
FolioSuite/ASP-Comp-2007-Lparse/SLparse/WeightedLatinSquareCompetition/505.6.1976049584.dat.data.gz,0.120129
FolioSuite/ASP-Comp-2007-Lparse/SLparse/searchTest-plain/stp_sequence3-ss2.gz,1.45885
FolioSuite/ASP-Comp-2007-Lparse/SLparse/verifyTest-variableSearchSpace/vtvss_test22.gz,0.088125
FolioSuite/ASP-Comp-2009-Lparse/CompChannelRouting/channelRoute.in2.gz,0.012573
FolioSuite/ASP-Comp-2009-Lparse/CompEdgeMatching/edge-matching-width=10-height=10-colours=13.gz,0.821161
FolioSuite/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/penrose.35.asp.gz,0.063512
FolioSuite/ASP-Comp-2009-Lparse/CompHamiltonianPath/random.5.lp.gz,1.5242
FolioSuite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.44.lp.gz,0.048278
FolioSuite/ASP-Comp-2009-Lparse/CompKnightTour/knightTour.in5.gz,0.16524899999999998
FolioSuite/ASP-Comp-2009-Lparse/CompLabyrinth/laby_17_17_07.lp.gz,37.0034
FolioSuite/ASP-Comp-2009-Lparse/CompLabyrinth/laby_21_21_18.lp.gz,61.9701
FolioSuite/ASP-Comp-2009-Lparse/CompLabyrinth/laby_18_18_04.lp.gz,70.595
FolioSuite/ASP-Comp-2009-Lparse/CompSchurNumbers/15.20.schur.lp.gz,238.841
FolioSuite/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.73.steps.9.asp.gz,0.25616700000000003
FolioSuite/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.34.steps.14.asp.gz,0.186817
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-edge-time=29.gz,0.6799660000000001
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-edge-time=25.gz,0.1546661
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-center-time=27.gz,0.326346
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_80_340_1159656267_11.lp.gz,0.0326679
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_100_400_1159666138_19.lp.gz,0.0289899
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.14.x.14.b.8.a.40_unsat.data.gz,7.340310000000001
FolioSuite/ASP-Comp-2011-Lparse/17-Labyrinth/147-labyrinth-18-0.asp.gz,6.9009
FolioSuite/ASP-Comp-2011-Lparse/22-HanoiTower/57-hanoi_tower-120-0.asp.gz,414.33200000000005
FolioSuite/ASP-Comp-2011-Lparse/22-HanoiTower/59-hanoi_tower-120-0.asp.gz,342.486
FolioSuite/ASP-Comp-2011-Lparse/26-Solitaire/15-solitaire-50-0.asp.gz,3.19765
FolioSuite/BoundedSpanningTree/122_rand_35_250_1700163981_0.gph.lp.gz,2.3792600000000004
FolioSuite/EqTest/qeq.09.lp.gz,0.26307800000000003
FolioSuite/HamiltonClumpy/18/clumpy-18x18_01.sm.gz,0.20447500000000002
FolioSuite/HamiltonClumpy/18/clumpy-18x18_02.sm.gz,0.1337521
FolioSuite/HamiltonClumpy/18/clumpy-18x18_10.sm.gz,0.1409951
FolioSuite/HamiltonClumpy/20/clumpy-20x20_05.sm.gz,0.250614
FolioSuite/HamiltonianPath/gryzzles.3.lp.gz,0.0515389
FolioSuite/HamiltonianPath/gryzzles.29.lp.gz,0.040070999999999996
FolioSuite/HamiltonianPath/gryzzles.8.lp.gz,0.048485
FolioSuite/HamiltonianPath/hampath.ngrnd.6.lp.gz,0.224545
FolioSuite/HamiltonianPath/gryzzles.15.lp.gz,0.26175
FolioSuite/HamiltonianPath/gryzzles.4.lp.gz,0.037651
FolioSuite/HamiltonianPath/gryzzles.33.lp.gz,0.043878
FolioSuite/LTL-BMC/dp_8.formula1-i-O2-b10.sm.gz,0.090583
FolioSuite/RicochetRobots/rr06-08.sm.gz,277.929
FolioSuite/RicochetRobots/rr07-03.sm.gz,1.588396
FolioSuite/SchurCompetition/15.4.schur.lp.gz,71.77459999999999
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s5.dlv.dat.lp.lp.gz,21.1413
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g3_s5.dlv.dat.lp.lp.gz,0.380626
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g4_s4.dlv.dat.lp.lp.gz,0.0293699
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s3.dlv.dat.lp.lp.gz,0.0232881
FolioSuite/Sokoban-Hard/handmade_soko032.lp-15-488.sm.gz,92.4171
FolioSuite/Sokoban-Hard/handmade_soko035.lp-22-542.sm.gz,76.3906
