./SAT05/crafted/roussel05/visbmc-PHNF/phnf-size10-exclusive-philo.used-as.sat04-988.shuffled-as.sat05-4195.cnf,1,32054,0.8591,0,0,0.5514,0.0273,0.0871
./SAT04/handmade/kexu/frb-0.8/frb45-21-1.used-as.sat04-883.cnf,1,900,0.9348,0.2277,0.1383,0.0862,0.7478,0.9059
./SAT11/crafted/skvortsov/battleship/battleship-11-21-sat.cnf,1,231,0.9052,0.0328,0.1289,0.2574,0.9074,0.9245
./SAT04/handmade/kexu/frb-0.8/frb59-26-2.used-as.sat04-892.cnf,1,1475,0.9463,0.3019,0.1227,0.075,0.726,0.9286
./SAT11/crafted/spence/sgen/sgen3-n260-s62321009-sat.cnf,1,260,0.8333,0.0817,0.1978,0.3386,0.6511,0.8229
./SAT11/crafted/mosoi/289/289-sat-6x19.cnf,1,342,0.0323,0.1509,0.1327,0.144,0.9662,0.9973
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1,1145,0.5824,0.1307,0.2593,0.3441,0.1085,0.5299
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_170.shuffled.cnf,1,170,0.0003,0.0259,0.2378,0.4397,0.5555,0.7388
./SAT11/crafted/skvortsov/battleship/battleship-16-31-sat.cnf,1,496,0.9356,0,0.1259,0.2809,0.9239,0.9393
./SAT11/crafted/mosoi/289/289-unsat-9x32.cnf,1,864,0.012,0.0886,0.1385,0.1798,0.7197,0.813
./SAT11/crafted/skvortsov/battleship/battleship-15-29-sat.cnf,1,435,0.9312,0.0206,0.1244,0.2639,0.9209,0.9367
./SAT11/crafted/spence/sgen/sgen3-n140-s18527668-sat.cnf,1,140,0.8333,0.0503,0.2078,0.3604,0.6989,0.8357
./SAT11/crafted/spence/sgen/sgen3-n220-s24359701-sat.cnf,1,220,0.8333,0.0767,0.199,0.3479,0.6645,0.8368
./SAT11/crafted/mosoi/289/289-sat-6x9.cnf,1,162,0.0698,0,0.1653,0.1693,0.9992,0.9999
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf,1,3360,0.9798,0.0472,0.506,0.0212,0.879,0.9283
./SAT05/crafted/sorge05/QG6/dead-dnd002.shuffled-as.sat05-2713.cnf,1,1239,0.1759,0.0918,0.3952,1.4049,0.4355,0.8731
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes1.cnf,1,900,0.9349,0.1476,0.1355,0.0959,0.7691,0.9403
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_508.cnf,1,254,0.923,0.1179,0.206,0.2084,0.7047,0.8067
./SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-010-008.shuffled-as.sat05-1171.cnf,1,70,0.7667,0.0458,0.1289,0.1199,0.8549,0.8887
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-24_567.cnf,1,284,0.9293,0.0283,0.2006,0.213,0.6764,0.799
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g5.cnf,1,2030,0.9519,0.0916,0.1432,0.0519,0.7614,0.9161
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p15-s54275047.cnf,1,1550,0.9757,0.1373,0.2692,0.165,0.8734,0.9316
./SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1,1530,0.9438,0,0.0773,0.0322,0.9385,0.9499
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g3.cnf,1,2030,0.9523,0.1347,0.2828,0.0828,0.7575,0.923
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_445.cnf,1,223,0.9247,0.0238,0.2074,0.2789,0.668,0.806
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_060.shuffled.cnf,1,60,0.0075,0.0099,0.2847,0.4342,0.6115,0.7622
./SAT05/crafted/lynce05/social-golfer-problem/sgp_5-6-8.shuffled-as.sat05-2669.cnf,1,17757,0.9008,0.1657,0.5348,1.2735,0.2452,0.5435
./SAT09/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,15300,0.6133,0.1129,0.1559,0.6916,0.0977,0.4477
./SAT04/handmade/connamacher/connm-d0.02/connm-ue-csp-sat-n800-d0.02-s111845174.used-as.sat04-958.cnf,1,579,0.8423,0.0423,0.2001,0.2521,0.2941,0.7239
./SAT04/handmade/kexu/frb-0.8/frb59-26-1.used-as.sat04-891.cnf,1,1475,0.9463,0.1422,0.1399,0.1645,0.759,0.9022
./SAT09/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,2416,0.8446,0.3817,0.1619,0.254,0.3103,0.8095
./SAT05/crafted/sorge05/QG7a/gensys-ukn006.shuffled-as.sat05-3846.cnf,1,2875,0.0891,0.1815,0.5112,0.4989,0.2353,0.4971
./SAT11/crafted/skvortsov/battleship/battleship-6-9-unsat.cnf,1,54,0.7895,0.0261,0.1684,0.2826,0.8619,0.9023
./SAT11/crafted/skvortsov/automata-synchronization/crn_20_361_s.cnf,1,3874,0.0724,0.8217,0.377,0.4951,0.1071,0.2927
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g6.cnf,1,282,0.0339,0.1777,0.3069,0.4354,0.2957,0.6972
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-220-3.shuffled-as.sat05-2490.cnf,1,311,0,0.3994,0.1113,0.4095,0.219,0.5213
./SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-030-029.shuffled-as.sat05-1234.cnf,1,840,0.9646,0.2767,0.0473,0.0333,0.9993,0.9996
./SAT02/handmade/pehoushek/twentyvars/7cnf20_90000_90000_7.shuffled.cnf,1,20,0,0,0.4455,0.5171,0.8122,0.8521
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2640c305320gyes3.cnf,1,2560,0.9545,0.1747,0.1145,0.0478,0.8452,0.9026
./SAT03/handmade/anton/UNSAT/SGI_30_70_29_50_3-dir.shuffled-as.sat03-179.cnf,1,841,0.9662,0.085,0.1419,0.1371,0.8676,0.9407
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2400c266431gyes2.cnf,1,2325,0.9534,0.1237,0.1693,0.0717,0.8443,0.9244
./SAT03/handmade/stanion/hwb/hwb-n28-01-S136611085.shuffled-as.sat03-1627.cnf,1,132,0.3864,0.0488,0.2577,0.3915,0.4716,0.9305
./SAT11/crafted/skvortsov/battleship/battleship-10-19-sat.cnf,1,190,0.8953,0.022,0.1316,0.26,0.9062,0.9304
./SAT11/crafted/skvortsov/automata-synchronization/crn_40_1521_s.cnf,1,31554,0.0338,0.764,0.7704,0.0204,0.0486,0.1086
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf,1,900,0.933,0.2627,0.1278,0.0922,0.8273,0.9285
./SAT11/crafted/spence/sgen/sgen3-n240-s78945233-sat.cnf,1,240,0.8333,0.0982,0.2009,0.3431,0.6564,0.8159
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4231.cnf,1,4219,0,0.1061,0.3586,1.8856,0.3247,0.4046
./SAT07/crafted/spence/hard/s113-100.cnf,1,113,1,0.0629,0.3165,0.3701,0.8203,0.9596
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4232.cnf,1,4221,0,0.1117,0.9534,0.329,0.3279,0.3802
./SAT11/crafted/mosoi/289/289-unsat-6x34.cnf,1,612,0.0179,0.0817,0.1672,0.2089,0.8153,0.8942
./SAT11/crafted/mosoi/289/289-sat-6x8.cnf,1,144,0.0789,0,0.172,0.1715,0.9996,0.9999
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v1820c171155gyes3.cnf,1,1320,0.944,0.2295,0.1107,0.089,0.7524,0.8997
./SAT03/handmade/anton/UNSAT/SGI_30_70_26_60_1-dir.shuffled-as.sat03-167.cnf,1,754,0.966,0.1895,0.1041,0.1024,0.8909,0.9575
./SAT11/crafted/mosoi/289/289-sat-9x13.cnf,1,351,0.0303,0,0.1353,0.1565,0.9469,0.9962
./SAT09/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,12534,0.7744,0.9067,0.026,1.1067,0.0506,0.1567
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_512.cnf,1,510,0,0.0313,0.2395,0.3734,0.3424,0.5425
./SAT04/handmade/marijn/equilarge-l/equilarge_l2.used-as.sat04-894.cnf,1,2530,0.172,0.2481,0.6617,0.2275,0.2243,0.6366
./SAT05/crafted/sorge05/QG7/dead-dnd003.shuffled-as.sat05-3109.cnf,1,412,0.7477,0.0833,0.1608,0.3959,0.5699,0.7966
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g10.cnf,1,2325,0.9554,0.1151,0.1098,0.0615,0.8019,0.8819
./SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,150,0,0.0979,0.3499,0.5982,0.5228,0.648
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf,1,222,0.9247,0.0068,0.2167,0.2483,0.6729,0.8055
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-16_238.cnf,1,238,0.8881,0.0707,0.2144,0.2757,0.6925,0.8114
./SAT03/handmade/anton/UNSAT/SGI_30_70_21_60_7-log.shuffled-as.sat03-151.cnf,1,105,0,0.0495,0.3599,0.6457,0.5726,0.7013
./SAT11/crafted/spence/sgen/sgen3-n190-s29985700-unsat.cnf,1,193,1,0.0861,0.2737,0.3216,0.7821,0.9633
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p30-s33692332.cnf,1,1250,0.9793,0.1528,0.1903,0.4004,0.8609,0.9585
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes6.cnf,1,720,0.9259,0.1708,0.1306,0.1057,0.8177,0.9199
./SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,150,0,0.0831,0.369,0.5717,0.5219,0.66
./SAT02/handmade/simon/satex-challenges/par32-3.shuffled.cnf,1,866,0.3543,0.0158,0.2025,0.3065,0.3345,0.9002
./SAT11/crafted/skvortsov/battleship/battleship-14-14-unsat.cnf,1,196,0.8667,0.1196,0.1328,0.2872,0.8186,0.8588
./SAT11/crafted/mosoi/289/289-sat-4x8.cnf,1,96,0.125,0,0.1893,0.1853,1,1
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes7.cnf,1,2560,0.956,0.0788,0.4242,0.0245,0.807,0.9044
./SAT11/crafted/mosoi/289/289-unsat-21x14.cnf,1,882,0.0114,0.1422,0.3706,0.3313,0.7019,0.7843
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes5.cnf,1,1100,0.9405,0.1135,0.1151,0.0789,0.7748,0.8827
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p30-s88600538.cnf,1,3591,0.987,0.1788,0.5948,0.3686,0.8906,0.9507
./SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf,1,2874,0.0881,0.1141,0.4658,0.5306,0.2388,0.538
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes3.cnf,1,2325,0.9548,0.1635,0.355,0.2256,0.8042,0.8956
./SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,435,0.9893,0.1698,0.0806,0.2661,0.9737,0.9868
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34309.cnf,1,34307,0,0.3792,0,0.6276,0.3325,0.3361
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2100c215164gyes4.cnf,1,2030,0.9506,0.1322,0.4014,0.1566,0.8314,0.9295
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g4.cnf,1,1100,0.9397,0.2218,0.1313,0.0811,0.7576,0.9099
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p30-s52708253.cnf,1,3612,0.9834,0.1113,0.5949,0.118,0.8584,0.93
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-3.shuffled-as.sat05-2520.cnf,1,339,0,0.3915,0.1089,0.4147,0.2114,0.4732
./SAT09/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,23801,0.6174,0.2312,1.1404,1.7421,0.039,0.1148
./SAT11/crafted/skvortsov/battleship/battleship-12-23-sat.cnf,1,276,0.9134,0.0337,0.1304,0.2517,0.9127,0.9333
./SAT11/crafted/mosoi/289/289-unsat-5x41.cnf,1,615,0.0184,0.1325,0.17,0.1656,0.8481,0.9295
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_110.shuffled.cnf,1,110,0.0016,0.0073,0.2505,0.4355,0.5735,0.7382
./SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,515,0.7398,0,0.2864,0.6242,0.2911,0.9448
./SAT11/crafted/skvortsov/automata-synchronization/rnd_150_29_u.cnf,1,1596,0.5966,0.1205,0.2374,5.8934,0.0929,0.3999
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes7.cnf,1,2030,0.9523,0.115,0.2412,0.0431,0.7799,0.9181
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_s.cnf,1,819,0.4677,0.0821,0.2308,0.4036,0.1236,0.5511
./SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf,1,134,0.003,0.0663,0.2589,0.3949,0.2602,0.6245
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p15-s98191766.cnf,1,2327,0.9802,0.153,0.0961,0.2014,0.8884,0.9433
./SAT11/crafted/mosoi/289/289-sat-11x4.cnf,1,132,0.0909,0,0.1794,0.18,0.9999,1
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf,1,2070,0.9818,0.0863,0.3241,0.2459,0.8848,0.9461
./SAT11/crafted/mosoi/289/289-sat-14x8.cnf,1,336,0.0319,0.1199,0.1322,0.1523,0.9544,0.9967
./SAT11/crafted/mosoi/289/289-sat-11x10.cnf,1,330,0.0323,0.1776,0.1374,0.1556,0.9571,0.9969
./SAT11/crafted/mosoi/289/289-sat-12x15.cnf,1,540,0.0191,0.1445,0.1966,0.3141,0.8255,0.947
./SAT03/handmade/stanion/hwb/hwb-n32-02-S1478512323.shuffled-as.sat03-1638.cnf,1,165,0.4071,0.0898,0.2477,0.3796,0.4151,0.9302
./SAT05/crafted/sorge05/QG8/gensys-ukn007.shuffled-as.sat05-3586.cnf,1,519,0.1487,0,0.1634,0.1897,0.725,0.966
./SAT11/crafted/spence/sgen/sgen3-n120-s55656844-unsat.cnf,1,121,1,0.0574,0.3085,0.3615,0.8131,0.9599
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes1.cnf,1,1320,0.9446,0.1593,0.111,0.1328,0.7856,0.9224
./SAT11/crafted/mosoi/289/289-unsat-21x39.cnf,1,2457,0.0039,0,0.2393,0.4233,0.5032,0.5658
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g7.cnf,1,720,0.9261,0.216,0.1373,0.0954,0.8286,0.9425
./SAT03/handmade/gomes/bqwh/bqwh.60.1152.shuffled-as.sat03-1650.cnf,1,7534,0.955,0.4077,0.2136,0.502,0.4565,0.649
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf,1,426,0.0205,0.114,0.216,0.3868,0.2788,0.6902
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p30-s59841049.cnf,1,1260,0.9742,0.1013,0.1025,0.4008,0.8801,0.9563
