@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gc_array_int NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gc_at_least_most NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE gc_max_min_int NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE gc_diffn NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE o_dom_std NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE s_indomain_max NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE s_first_fail NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE dy_ratio_nodes NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE dy_sols NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE s_goal NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE s_set_search NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE s_other_val NUMERIC
@ATTRIBUTE gc_sort NUMERIC
@ATTRIBUTE gc_schedule NUMERIC
@ATTRIBUTE gc_table NUMERIC

@DATA
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type07_TEST5.dzn,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,72,1.071093,45.594316,1.998739,1,1,20,1,2,21,1,0.298491,4.459432,0.085537,19.096386,0,0.104666,9.554217,2,0.564336,73,793,0,20,72,0.013889,8065,72,0.005328,20.909206,0.452906,321.079077,1,81.079445,0,0,73,16057,79.177968,1.08377,0.025221,-0.095039,0.500315,0,20.248424,73,-1,0,4.145794,0.013741,0,0.622583,0.452906,0.357755,0.452906,1,-28.142495,0,3288.98059,10.17024,8.727952,73,0.439116,0.622583,1585,73,1.084715,0,486.333067,0.017756,1.131654,792,11,0,0.18,3.605219,793,0,344.100934,83,0,83,6571.771355,82,94920,0.012048,2.24,0.499684,72,0,47430,249,1489688,316.968151,19.084337,0,0,17948,0.02,1160,80,2,0.094084,0,0,1,0,0,0,0,0,0,0,0
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type07_TEST6.dzn,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,73,1.070398,39.073549,1.998756,1,1,20,1,2,21,1,0.313032,3.807355,0.08014,19.130952,0,0.104478,9.571429,2,0.560044,74,804,0,20,73,0.013699,5257,73,0.005243,20.909204,0.452747,277.936909,1,82.079602,0,0,74,10440,67.987472,1.093966,0.024876,-0.093714,0.500311,0,12.985075,74,-1,0,3.552979,0.013741,0,0.617597,0.452747,0.449522,0.452747,1,-28.337255,0,2858.578546,6.538557,15.010757,74,0.439121,0.617597,1607,74,1.094902,0,473.526526,0.017634,1.136995,803,11,0,0.19,5.698851,804,0,298.450228,84,0,84,5710.94764,83,101829,0.011905,2.25,0.499642,73,0,50878,252,1474082,320.646207,19.119048,0,0,17548.6,0.02,1289,85,2,0.093171,0,0,1,0,0,0,0,0,0,0,0
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type07_TEST7.dzn,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,53,1.088053,42.69925,1.998288,1,1,20,1,2,21,1,0.291977,4.169925,0.094594,18.234375,0,0.109589,9.125,2,0.661976,54,584,0,20,53,0.018868,4877,53,0.007621,20.909247,0.456949,221.006025,1,62.075342,0,0,54,9700,70.810553,0.869731,0.034247,-0.129807,0.500428,0,16.609589,54,-1,0,3.883126,0.013738,0,0.737515,0.456949,0.356322,0.456949,1,-24.145393,0,2268.815138,8.351027,7.709967,54,0.43898,0.737515,1167,54,0.870891,0,370.811414,0.02069,0.913203,583,11,0,0.08,3.251134,584,0,248.520054,64,0,64,4531.875389,63,122863,0.015625,2.13,0.499833,53,0,61411,192,1797020,246.383968,18.21875,0,0,28078.4,0.02,967,68,2,0.116115,0,0,1,0,0,0,0,0,0,0,0
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type07_TEST8.dzn,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,60,1.080832,47.438562,1.998487,1,1,20,1,2,21,1,0.294812,4.643856,0.093465,18.605634,0,0.107413,9.309859,2,0.62204,61,661,0,20,60,0.016667,7621,60,0.006592,20.909228,0.455186,278.631371,1,69.077156,0,0,61,15181,80.261383,0.953661,0.030257,-0.114415,0.500379,0,22.966717,61,-1,0,4.313735,0.01374,0,0.690131,0.455186,0.331652,0.455186,1,-25.690465,0,2852.244451,11.529501,5.617199,61,0.43904,0.690131,1321,61,0.954727,0,421.34432,0.019448,1.001069,660,11,0,0.12,2.656017,661,0,306.275186,71,0,71,5698.558165,70,100494,0.014085,2.18,0.499751,60,0,50222,213,1713347,272.56554,18.591549,0,0,24131.6,0.02,1224,76,2,0.690131,0,0,1,0,0,0,0,0,0,0,0
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type04_TEST7.dzn,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,316,1.023055,151.937889,1.999849,1,1,-1,1,2,-1,1,0.221261,7.546894,0.047934,39.385757,0,0.050776,19.694362,2,0.336565,317,6637,0,40,-1,-1,591553,-1,0.000944,-1,0.278284,2384.818649,-1,335.044749,0,0,317,1182789,284.964553,1.810668,0.006027,-0.029944,-1,0,178.211391,-1,-1,0,7.235206,-1,0,0.353776,0.278284,0.223213,0.278284,-1,-1,0,48020.681326,89.129577,-1,317,-1,0.353776,13273,-1,1.810824,0,2522.893267,0.006137,1.851195,6636,21,0,2.84,-1,6637,0,2438.264419,337,0,337,96033.054312,336,16030,-1,5.03,0.490892,316,0,7869,1011,492673,1562.35626,39.382789,0,0,1461.94,0.12,21144,311,2,0.353776,0,0,1,0,0,0,0,0,0,0,0
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type07_TEST9.dzn,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,70,1.072532,45.594316,1.998703,1,1,20,1,2,21,1,0.297808,4.459432,0.086549,19.024691,0,0.105058,9.518519,2,0.573139,71,771,0,20,70,0.014286,7841,70,0.005506,20.909209,0.453236,312.160213,1,79.079118,0,0,71,15611,78.880914,1.063106,0.02594,-0.097803,0.500324,0,20.24773,71,-1,0,4.145833,0.013741,0,0.632824,0.453236,0.355339,0.453236,1,-27.748874,0,3197.75188,10.169909,8.416714,71,0.439105,0.632824,1541,71,1.064068,0,474.866942,0.018007,1.1107,770,11,0,0.17,3.506566,771,0,335.812496,81,0,81,6389.354013,80,94486,0.012346,2.23,0.499619,70,0,47207,243,1636843,309.602791,19.012346,0,0,20207.9,0.02,1225,86,2,0.09597,0,0,1,0,0,0,0,0,0,0,0
benchmarks/bus_scheduling/bus_scheduling.mzn_AND_benchmarks/bus_scheduling/t2.dzn,1,0,1,0,12,1,0,0,0,0,0,0,0,3016,0,3015,1,12,6.363727,0,0,-1,1,2,-1,0.25,18.217847,1.003498,0.000337,179.373832,0,0.035477,28.186916,8,4.741435,2997,3016,0,3015,-1,-1,3956.092857,-1,0,-1,0.015665,3026.549303,-1,3015,0,0.512827,2997,9027,179.472423,0.229187,0.999668,-10.015415,-1,0,2.993037,-1,0.103526,0,1.000033,-1,0.868359,6.189882,0,41.592777,0.004311,-1,-1,0,3026.549303,1.311702,-1,3016,-1,6.189882,19193,-1,1.581545,0,753.076293,0.111629,1.58617,8024.128488,16,0,6.46,-1,3016,1,107.003498,107,0,107,19203.549303,3015,33620,-1,10.42,0.4942,106,0,16615,321,474399,753.071256,59.64486,0,0,4433.64,1.89,17057,436,2,0,0,0,1,0,0,0,0,0,0,0,0
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type04_TEST9.dzn,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,215,1.031273,156.627194,1.999779,1,1,-1,1,2,-1,1,0.221448,7.78136,0.057491,38.266949,0,0.052259,19.135593,2,0.433066,220,4516,0,40,-1,-1,473431,-1,0.001515,-1,0.279142,1672.992338,-1,234.043401,0,0,216,946646,285.412917,1.443587,0.008857,-0.044131,-1,0,209.620461,-1,-1,0,7.45857,-1,0,0.457643,0.279142,0.221959,0.279142,-1,-1,0,33682.601656,104.834145,-1,216,-1,0.457643,9031,-1,1.443782,0,1789.569662,0.00744,1.479431,4515,21,0,2.4,-1,4516,0,1760.222599,236,0,236,67357.448424,235,20732,-1,4.54,0.495418,215,0,10271,708,788622,1107.06699,38.262712,0,0,3341.62,0.08,11537,213,2,0.457643,0,0,1,0,0,0,0,0,0,0,0
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type02_TEST5.dzn,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,131,1.045791,78.347096,1.999307,1,1,20,1,2,21,1,0.313038,7.73471,0.075139,20.302817,0,0.098474,10.15493,2,0.393183,213,1442,0,20,131,0.007634,139778,131,0.00267,20.909154,0.44747,1013.24696,1,140.084605,0,0,132,279424,144.605518,1.58059,0.01387,-0.051666,0.500173,0,193.775312,132,-1,0,7.122786,0.013745,0,0.427228,0.44747,0.312923,0.44747,1,-37.960506,0,10270.513997,96.933426,-1.018403,132,0.439288,0.427228,2883,132,1.581244,0,931.183525,0.013167,1.653725,1441,11,0,0.92,0.681201,1442,0,1011.435578,142,0,142,20533.983599,141,56594,0.007042,3,0.49894,131,0,28237,426,1348910,530.564166,20.295775,0,0,9499.37,0.03,3726,161,2,0.427228,0,0,1,0,0,0,0,0,0,0,0
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type07_TEST4.dzn,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,44,1.099819,44.923174,1.997938,1,1,20,1,2,21,1,0.288728,4.392317,0.103608,17.618182,0,0.113402,8.818182,2,0.721928,45,485,0,20,44,0.022727,4709,44,0.009469,20.909278,0.459958,193.261967,1,53.072165,0,0,45,9373,71.976931,0.75,0.041237,-0.156857,0.500516,0,19.325773,45,-1,0,4.08574,0.013736,0,0.809827,0.459958,0.325965,0.459958,1,-22,0,1982.111519,9.709278,4.601211,45,0.438874,0.809827,969,45,0.751325,0,323.106329,0.022704,0.794387,484,11,0,0.05,2.328497,485,0,224.71569,55,0,55,3958.731185,54,135580,0.018182,2.1,0.499757,44,0,67757,165,2217685,212.301161,17.6,0,0,40321.5,0.02,1675,104,2,0.131107,0,0,1,0,0,0,0,0,0,0,0
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type03_TEST9.dzn,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,33,1.120219,38.087463,1.998559,1,1,40,1,2,41,1,0.204023,4.523562,0.103713,25.685185,0,0.07781,12.851852,2,0.964079,34,694,0,40,33,0.030303,7657,33,0.014479,40.95245,0.291475,149.277545,1,52.020173,0,0,34,15280,111.892393,0.227921,0.057637,-0.291061,0.50036,0,22.017291,34,-1,0,4.358,0.005197,0,1.071488,0.291475,0.217412,0.291475,1,-26.324893,0,3023.638354,11.033141,2.667546,34,0.275899,1.071488,1387,34,0.228719,0,364.691439,0.01898,0.264118,693,21,0,0.1,1.544241,694,0,235.331977,54,0,54,6042.189245,53,139824,0.018519,2.16,0.49985,33,0,69891,162,2800037,250.92182,25.666667,0,0,51852.5,0.02,1353,88,2,1.071488,0,0,1,0,0,0,0,0,0,0,0
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type03_TEST7.dzn,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,44,1.099819,49.491853,1.998919,1,1,40,1,2,41,1,0.204701,4.321928,0.093638,28.446154,0,0.07027,14.230769,2,0.907696,45,925,0,40,44,0.022727,8889,44,0.01049,40.952432,0.288108,190.164836,1,63.027027,0,0,45,17733,118.462851,0.378322,0.043243,-0.217926,0.50027,0,19.170811,45,-1,0,4.165277,0.005197,0,0.996929,0.288108,0.233269,0.288108,1,-30.397368,0,3852.788577,9.60973,6.581884,45,0.275973,0.996929,1849,45,0.378924,0,440.859955,0.01644,0.405421,924,21,0,0.2,2.347319,925,0,270.742987,65,0,65,7700.0853,64,114302,0.015385,2.27,0.499738,44,0,57121,195,1874650,307.942452,28.430769,0,0,28840.8,0.02,1674,90,2,0.114676,0,0,1,0,0,0,0,0,0,0,0
benchmarks/bus_scheduling/bus_scheduling.mzn_AND_benchmarks/bus_scheduling/r1a.dzn,1,0,1,0,41,1,0,0,0,0,0,0,0,4274,0,4273,1,41,6.044221,0,0,-1,1,2,-1,0.2,21.745167,1.002587,0.000349,478.388889,0,0.012635,79.148148,10,3.943526,4263,4274,0,4273,-1,-1,5747.161905,-1,0,-1,0.386978,4285.057653,-1,4273,0,0.691439,4263,12809,478.59366,0.168044,0.999766,-9.682717,-1,0,2.996958,-1,0.059113,0,1.000048,-1,0,5.680813,0,48.483429,0.00316,-1,-1,0,4285.057653,1.34468,-1,4274,-1,5.680813,25833,-1,1.145426,0,462.401634,0.212197,1.1479,10948.46301,20,0,10.94,-1,4274,1,54.002587,54,0,54,25844.057653,4273,29037,-1,14.44,0.486827,53,1,14136,162,326503,462.397906,37.851852,0,0,6046.35,1.4,48189,812,2,0,0,0,1,0,0,0,0,0,0,0,0
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type01_TEST6.dzn,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,20,1.161539,24.392317,1.995475,1,1,20,1,2,21,1,0.269164,3.807355,0.127382,14.225806,0,0.140271,7.129032,2,0.938315,21,221,0,20,20,0.05,1441,20,0.023208,20.909502,0.479261,76.147098,1,29.049774,0,0,21,2861,50.559171,0.30339,0.090498,-0.349372,0.501134,0,12.945701,21,-1,0,3.557352,0.013721,0,1.094266,0.479261,0.303445,0.479261,1,-14.832397,0,785.863302,6.520362,2.311454,21,0.438129,1.094266,441,21,0.305996,0,172.877935,0.033634,0.35293,220,11,0,0.01,1.62216,221,0,110.277905,31,0,31,1567.334286,30,354053,0.032258,2.05,0.499959,20,0,177012,93,5982782,116.800231,14.193548,0,0,192993,0.01,295,57,2,0.205593,0,0,1,0,0,0,0,0,0,0,0
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type09_TEST10.dzn,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,147,1.041956,90.188632,1.999676,1,1,-1,1,2,-1,1,0.229147,4.459432,0.05991,36.755952,0,0.054404,18.380952,2,0.543564,148,3088,0,40,-1,-1,32635,-1,0.00243,-1,0.280327,655.536448,-1,166.041451,0,0,148,65122,157.87302,1.133893,0.012953,-0.064716,-1,0,21.088731,-1,-1,0,4.294947,-1,0,0.578089,0.280327,0.308824,0.280327,-1,-1,0,13264.938412,10.568329,-1,148,-1,0.578089,6175,-1,1.13414,0,1149.145825,0.008998,1.159229,3087,21,0,2.19,-1,3088,0,721.551015,168,0,168,26522.667371,167,32799,-1,4.3,0.497637,147,0,16322,504,713550,796.873561,36.75,0,0,4247.32,0.06,7439,181,2,0.052564,0,0,1,0,0,0,0,0,0,0,0
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type04_TEST2.dzn,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,259,1.027009,154.16423,1.999816,1,1,-1,1,2,-1,1,0.2213,7.658211,0.05268,38.853571,0,0.051471,19.428571,2,0.384312,260,5440,0,40,-1,-1,523699,-1,0.001204,-1,0.278691,1983.476774,-1,278.044118,0,0,260,1047138,285.232476,1.613569,0.007353,-0.036586,-1,0,192.488603,-1,-1,0,7.34125,-1,0,0.405026,0.278691,0.222393,0.278691,-1,-1,0,39936.557848,96.268199,-1,260,-1,0.405026,10879,-1,1.613744,0,2109.633113,0.006779,1.651482,5439,21,0,2.59,-1,5440,0,2055.550071,280,0,280,79865.093329,279,17994,-1,4.74,0.493609,259,0,8882,840,695698,1305.968746,38.85,0,0,2484.64,0.1,15188,247,2,0.405026,0,0,1,0,0,0,0,0,0,0,0
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type02_TEST1.dzn,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,132,1.045528,78.747871,1.999312,1,1,20,1,2,21,1,0.313139,7.774787,0.074944,20.314685,0,0.098417,10.160839,2,0.391244,219,1453,0,20,132,0.007576,144805,132,0.002647,20.909153,0.447417,1026.271892,1,141.084652,0,0,133,289477,145.430022,1.587713,0.013765,-0.051267,0.500172,0,199.227116,133,-1,0,7.159216,0.013745,0,0.425051,0.447417,0.312997,0.447417,1,-38.105118,0,10401.774201,99.659326,-1.061573,133,0.439289,0.425051,2905,133,1.588364,0,938.641797,0.013117,1.661162,1452,11,0,0.95,0.66758,1453,0,1023.767846,143,0,143,20796.49312,142,50231,0.006993,3.02,0.499034,132,0,25067,429,1493419,534.144197,20.307692,0,0,10443.5,0.03,2827,122,2,0.425051,0,0,1,0,0,0,0,0,0,0,0
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type08_TEST2.dzn,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,598,1.013734,74.219281,1.999848,1,1,-1,1,2,-1,1,0.314065,7.321928,0.036122,21.604269,0,0.092567,10.802956,2,0.130419,599,6579,0,20,-1,-1,479597,-1,0.000508,-1,0.441577,4378.513001,-1,607.089527,0,0,599,958595,145.772556,3.618772,0.00304,-0.010991,-1,0,145.705274,-1,-1,0,6.74723,-1,0,0.138357,0.441577,0.323979,0.441577,-1,-1,0,44392.35642,72.898161,-1,599,-1,0.138357,13157,-1,3.619057,0,3846.014171,0.006164,3.754657,6578,11,0,3.47,-1,6579,0,4109.063015,609,0,609,88775.486427,608,11761,-1,5.66,0.480656,598,0,5653,1827,981179,2170.206537,21.602627,0,0,1611.13,0.13,32290,478,2,0.017556,0,0,1,0,0,0,0,0,0,0,0
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type02_TEST9.dzn,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,128,1.046599,78.279205,1.99929,1,1,20,1,2,21,1,0.313036,7.72792,0.075925,20.266187,0,0.098652,10.136691,2,0.39913,212,1409,0,20,128,0.007813,135937,128,0.002741,20.909155,0.447633,989.173818,1,137.084457,0,0,129,271745,144.219335,1.55903,0.014194,-0.0529,0.500177,0,192.863733,129,-1,0,7.116627,0.013745,0,0.43391,0.447633,0.312892,0.447633,1,-37.523326,0,10026.749409,96.477644,-1.057814,129,0.439283,0.43391,2817,129,1.559693,0,911.769058,0.01332,1.631568,1408,11,0,0.85,0.668866,1409,0,989.211092,139,0,139,20046.487591,138,56169,0.007194,2.92,0.498994,128,0,28028,417,1413948,519.818474,20.258993,0,0,10172.3,0.04,3726,164,2,0.43391,0,0,1,0,0,0,0,0,0,0,0
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type07_TEST1.dzn,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,70,1.072532,46.23562,1.998703,1,1,20,1,2,21,1,0.297551,4.523562,0.086964,19.024691,0,0.105058,9.518519,2,0.573139,71,771,0,20,70,0.014286,8191,70,0.005506,20.909209,0.453236,316.649337,1,79.079118,0,0,71,16311,79.989339,1.063106,0.02594,-0.097803,0.500324,0,21.155642,71,-1,0,4.204134,0.013741,0,0.632824,0.453236,0.350098,0.453236,1,-27.748874,0,3242.643116,10.623865,7.918231,71,0.439105,0.632824,1541,71,1.064068,0,476.483487,0.018007,1.111126,770,11,0,0.16,3.356079,771,0,340.534821,81,0,81,6479.136486,80,86272,0.012346,2.23,0.499699,70,0,43110,243,1653154,309.602791,19.012346,0,0,20409.3,0.02,967,80,2,0.632824,0,0,1,0,0,0,0,0,0,0,0
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type03_TEST6.dzn,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,34,1.11798,39.129283,1.998601,1,1,40,1,2,41,1,0.200336,4.087463,0.099114,25.981818,0,0.076923,13,2,0.959316,35,715,0,40,34,0.029412,5849,34,0.014013,40.952448,0.291087,138.973737,1,53.020979,0,0,35,11663,102.401432,0.243256,0.055944,-0.282453,0.50035,0,16.311888,35,-1,0,3.942586,0.005197,0,1.064772,0.291087,0.230481,0.291087,1,-26.720778,0,2818.604015,8.18042,5.718751,35,0.275908,1.064772,1429,35,0.244029,0,364.266477,0.018699,0.275849,714,21,0,0.11,2.145674,715,0,216.842224,55,0,55,5632.078747,54,149057,0.018182,2.17,0.499836,34,0,74504,165,2582104,256.217332,25.963636,0,0,46947.3,0.01,1482,100,2,0.131107,0,0,1,0,0,0,0,0,0,0,0
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type09_TEST6.dzn,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,132,1.045528,82.749257,1.999639,1,1,-1,1,2,-1,1,0.238078,4.087463,0.060902,36.24183,0,0.055175,18.124183,2,0.577004,133,2773,0,40,-1,-1,22705,-1,0.002779,-1,0.28074,539.545095,-1,151.04075,0,0,133,45277,142.829144,1.054135,0.014425,-0.072123,-1,0,16.327804,-1,-1,0,3.940738,-1,0,0.614913,0.28074,0.349089,0.28074,-1,-1,0,10929.957183,8.187883,-1,133,-1,0.614913,5545,-1,1.0544,0,1029.560537,0.009495,1.077558,2772,21,0,2.17,-1,2773,0,602.932971,153,0,153,21852.859084,152,-1,-1,3.97,-1,132,-1,-1,459,-1,727.729065,36.235294,0,0,-1,0.06,-1,-1,2,0.056832,0,0,1,0,0,0,0,0,0,0,0
